reference_period,Local_Government_Area,CSA_Offence_Division,CSA_Offence_Subdivision,Offence_Count,LGA_ERP,Victorian_ERP
2014,glenelg,A Crimes against the person,A80 Dangerous and negligent acts endangering people,33,19357,5841667
2014,glenelg,B Property and deception offences,B10 Arson,15,19357,5841667
2014,glenelg,B Property and deception offences,B20 Property damage,253,19357,5841667
2014,glenelg,B Property and deception offences,B30 Burglary/Break and enter,163,19357,5841667
2014,glenelg,B Property and deception offences,B40 Theft,436,19357,5841667
2014,glenelg,B Property and deception offences,B50 Deception,43,19357,5841667
2014,glenelg,C Drug offences,C10 Drug dealing and trafficking,11,19357,5841667
2014,glenelg,C Drug offences,C20 Cultivate or manufacture drugs,8,19357,5841667
2014,glenelg,C Drug offences,C30 Drug use and possession,75,19357,5841667
2014,glenelg,D Public order and security offences,D10 Weapons and explosives offences,50,19357,5841667
2014,glenelg,D Public order and security offences,D20 Disorderly and offensive conduct,85,19357,5841667
2014,glenelg,D Public order and security offences,D30 Public nuisance offences,49,19357,5841667
2014,glenelg,E Justice procedures offences,E10 Justice procedures,33,19357,5841667
2014,glenelg,E Justice procedures offences,E20 Breaches of orders,205,19357,5841667
2014,glenelg,F Other offences,F20 Transport regulation offences,2,19357,5841667
2014,glenelg,F Other offences,F30 Other government regulatory offences,7,19357,5841667
2014,glenelg,F Other offences,F90 Miscellaneous offences,2,19357,5841667
2014,southern grampians,A Crimes against the person,A20 Assault and related offences,85,15919,5841667
2014,southern grampians,A Crimes against the person,A30 Sexual offences,59,15919,5841667
2014,southern grampians,A Crimes against the person,A50 Robbery,1,15919,5841667
2014,southern grampians,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",24,15919,5841667
2014,southern grampians,A Crimes against the person,A80 Dangerous and negligent acts endangering people,26,15919,5841667
2014,southern grampians,B Property and deception offences,B10 Arson,12,15919,5841667
2014,southern grampians,B Property and deception offences,B20 Property damage,153,15919,5841667
2014,southern grampians,B Property and deception offences,B30 Burglary/Break and enter,46,15919,5841667
2014,southern grampians,B Property and deception offences,B40 Theft,192,15919,5841667
2014,southern grampians,B Property and deception offences,B50 Deception,25,15919,5841667
2014,southern grampians,C Drug offences,C10 Drug dealing and trafficking,7,15919,5841667
2014,southern grampians,C Drug offences,C20 Cultivate or manufacture drugs,2,15919,5841667
2014,southern grampians,C Drug offences,C30 Drug use and possession,55,15919,5841667
2014,southern grampians,D Public order and security offences,D10 Weapons and explosives offences,32,15919,5841667
2014,southern grampians,D Public order and security offences,D20 Disorderly and offensive conduct,79,15919,5841667
2014,southern grampians,D Public order and security offences,D30 Public nuisance offences,13,15919,5841667
2014,southern grampians,E Justice procedures offences,E10 Justice procedures,11,15919,5841667
2014,southern grampians,E Justice procedures offences,E20 Breaches of orders,117,15919,5841667
2014,southern grampians,F Other offences,F20 Transport regulation offences,1,15919,5841667
2014,southern grampians,F Other offences,F30 Other government regulatory offences,4,15919,5841667
2014,southern grampians,F Other offences,F90 Miscellaneous offences,13,15919,5841667
2014,colac-otway,A Crimes against the person,A20 Assault and related offences,190,20501,5841667
2014,colac-otway,A Crimes against the person,A30 Sexual offences,93,20501,5841667
2014,colac-otway,A Crimes against the person,A40 Abduction and related offences,1,20501,5841667
2014,colac-otway,A Crimes against the person,A50 Robbery,3,20501,5841667
2014,colac-otway,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",47,20501,5841667
2014,colac-otway,A Crimes against the person,A80 Dangerous and negligent acts endangering people,14,20501,5841667
2014,colac-otway,B Property and deception offences,B10 Arson,7,20501,5841667
2014,colac-otway,B Property and deception offences,B20 Property damage,175,20501,5841667
2014,colac-otway,B Property and deception offences,B30 Burglary/Break and enter,146,20501,5841667
2014,colac-otway,B Property and deception offences,B40 Theft,361,20501,5841667
2014,colac-otway,B Property and deception offences,B50 Deception,83,20501,5841667
2014,colac-otway,C Drug offences,C10 Drug dealing and trafficking,12,20501,5841667
2014,colac-otway,C Drug offences,C20 Cultivate or manufacture drugs,5,20501,5841667
2014,colac-otway,C Drug offences,C30 Drug use and possession,33,20501,5841667
2014,colac-otway,D Public order and security offences,D10 Weapons and explosives offences,59,20501,5841667
2014,colac-otway,D Public order and security offences,D20 Disorderly and offensive conduct,92,20501,5841667
2014,colac-otway,D Public order and security offences,D30 Public nuisance offences,25,20501,5841667
2014,colac-otway,E Justice procedures offences,E10 Justice procedures,20,20501,5841667
2014,colac-otway,E Justice procedures offences,E20 Breaches of orders,141,20501,5841667
2014,colac-otway,F Other offences,F20 Transport regulation offences,1,20501,5841667
2014,colac-otway,F Other offences,F90 Miscellaneous offences,16,20501,5841667
2014,surf coast,A Crimes against the person,A20 Assault and related offences,67,28481,5841667
2014,surf coast,A Crimes against the person,A30 Sexual offences,14,28481,5841667
2014,surf coast,A Crimes against the person,A40 Abduction and related offences,2,28481,5841667
2014,surf coast,A Crimes against the person,A50 Robbery,1,28481,5841667
2014,surf coast,A Crimes against the person,A60 Blackmail and extortion,1,28481,5841667
2014,surf coast,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",21,28481,5841667
2014,surf coast,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13,28481,5841667
2014,surf coast,B Property and deception offences,B10 Arson,8,28481,5841667
2014,surf coast,B Property and deception offences,B20 Property damage,99,28481,5841667
2014,surf coast,B Property and deception offences,B30 Burglary/Break and enter,165,28481,5841667
2014,surf coast,B Property and deception offences,B40 Theft,454,28481,5841667
2014,surf coast,B Property and deception offences,B50 Deception,258,28481,5841667
2014,surf coast,C Drug offences,C10 Drug dealing and trafficking,3,28481,5841667
2014,surf coast,C Drug offences,C20 Cultivate or manufacture drugs,7,28481,5841667
2014,surf coast,C Drug offences,C30 Drug use and possession,44,28481,5841667
2014,surf coast,D Public order and security offences,D10 Weapons and explosives offences,24,28481,5841667
2014,surf coast,D Public order and security offences,D20 Disorderly and offensive conduct,75,28481,5841667
2014,surf coast,D Public order and security offences,D30 Public nuisance offences,13,28481,5841667
2014,surf coast,E Justice procedures offences,E10 Justice procedures,12,28481,5841667
2014,surf coast,E Justice procedures offences,E20 Breaches of orders,89,28481,5841667
2014,surf coast,F Other offences,F20 Transport regulation offences,1,28481,5841667
2014,surf coast,F Other offences,F30 Other government regulatory offences,2,28481,5841667
2014,buloke,A Crimes against the person,A20 Assault and related offences,22,6086,5841667
2014,buloke,A Crimes against the person,A30 Sexual offences,13,6086,5841667
2014,buloke,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",7,6086,5841667
2014,buloke,A Crimes against the person,A80 Dangerous and negligent acts endangering people,6,6086,5841667
2014,buloke,B Property and deception offences,B10 Arson,2,6086,5841667
2014,buloke,B Property and deception offences,B20 Property damage,25,6086,5841667
2014,buloke,B Property and deception offences,B30 Burglary/Break and enter,23,6086,5841667
2014,buloke,B Property and deception offences,B40 Theft,59,6086,5841667
2014,buloke,B Property and deception offences,B50 Deception,4,6086,5841667
2014,buloke,C Drug offences,C20 Cultivate or manufacture drugs,2,6086,5841667
2014,buloke,C Drug offences,C30 Drug use and possession,5,6086,5841667
2014,buloke,D Public order and security offences,D10 Weapons and explosives offences,8,6086,5841667
2014,buloke,D Public order and security offences,D20 Disorderly and offensive conduct,17,6086,5841667
2014,buloke,D Public order and security offences,D30 Public nuisance offences,2,6086,5841667
2014,buloke,E Justice procedures offences,E10 Justice procedures,2,6086,5841667
2014,buloke,E Justice procedures offences,E20 Breaches of orders,4,6086,5841667
2014,buloke,F Other offences,F30 Other government regulatory offences,3,6086,5841667
2014,gannawarra,A Crimes against the person,A10 Homicide and related offences,2,10145,5841667
2014,gannawarra,A Crimes against the person,A20 Assault and related offences,87,10145,5841667
2014,gannawarra,A Crimes against the person,A30 Sexual offences,13,10145,5841667
2014,gannawarra,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",18,10145,5841667
2014,gannawarra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,9,10145,5841667
2014,gannawarra,B Property and deception offences,B10 Arson,7,10145,5841667
2014,gannawarra,B Property and deception offences,B20 Property damage,48,10145,5841667
2014,gannawarra,B Property and deception offences,B30 Burglary/Break and enter,43,10145,5841667
2014,gannawarra,B Property and deception offences,B40 Theft,132,10145,5841667
2014,gannawarra,B Property and deception offences,B50 Deception,7,10145,5841667
2014,gannawarra,C Drug offences,C10 Drug dealing and trafficking,12,10145,5841667
2014,gannawarra,C Drug offences,C30 Drug use and possession,27,10145,5841667
2014,gannawarra,D Public order and security offences,D10 Weapons and explosives offences,21,10145,5841667
2014,gannawarra,D Public order and security offences,D20 Disorderly and offensive conduct,46,10145,5841667
2014,gannawarra,D Public order and security offences,D30 Public nuisance offences,5,10145,5841667
2014,gannawarra,D Public order and security offences,D40 Public security offences,2,10145,5841667
2014,gannawarra,E Justice procedures offences,E10 Justice procedures,8,10145,5841667
2014,gannawarra,E Justice procedures offences,E20 Breaches of orders,68,10145,5841667
2014,gannawarra,F Other offences,F30 Other government regulatory offences,1,10145,5841667
2014,gannawarra,F Other offences,F90 Miscellaneous offences,1,10145,5841667
2014,swan hill,A Crimes against the person,A10 Homicide and related offences,2,20580,5841667
2014,swan hill,A Crimes against the person,A20 Assault and related offences,258,20580,5841667
2014,swan hill,A Crimes against the person,A30 Sexual offences,68,20580,5841667
2014,swan hill,A Crimes against the person,A40 Abduction and related offences,3,20580,5841667
2014,swan hill,A Crimes against the person,A50 Robbery,3,20580,5841667
2014,swan hill,A Crimes against the person,A60 Blackmail and extortion,1,20580,5841667
2014,swan hill,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",70,20580,5841667
2014,swan hill,A Crimes against the person,A80 Dangerous and negligent acts endangering people,22,20580,5841667
2014,swan hill,B Property and deception offences,B10 Arson,18,20580,5841667
